,Region,Gender,Marriage,SupportParty,confidence_level,Religon,Nationity,Color,year
7138,Yorkshire_and_The_Humber,Female,Not_married,None,2,No_religion,British,BLACK,2017
7139,West_Midlands,Female,Married,Conservative,0,No_religion,British,BLACK,2017
7140,East_of_England,Male,Married,Conservative,2,No_religion,English,BLACK,2017
7141,Wales,Female,Widowed,Plaid_Cymru,2,Church_of_England,Welsh,BLACK,2017
7142,East_of_England,Female,Widowed,Conservative,2,Other_Christian,English,BLACK,2017
7143,Wales,Male,Not_married,Labour,2,No_religion,Welsh,BLACK,2017
7144,South_West,Male,Married,Conservative,1,No_religion,English,BLACK,2017
7146,East_of_England,Male,Married,Conservative,2,Church_of_England,English,BLACK,2017
7148,London,Female,Not_married,Labour,2,Roman_Catholic,Other,BLACK,2017
7149,Yorkshire_and_The_Humber,Female,Not_married,Labour,0,No_religion,English,BLACK,2017
7150,East_of_England,Male,Living_as_married,Conservative,2,No_religion,English,BLACK,2017
7152,Yorkshire_and_The_Humber,Female,Not_married,Labour,0,Church_of_England,English,BLACK,2017
7154,London,Male,Married,Labour,2,Non_Christian,Other,BLACK,2017
7155,Wales,Female,Living_as_married,Labour,0,No_religion,Welsh,BLACK,2017
7156,East_Midlands,Male,Living_as_married,Conservative,2,No_religion,British,BLACK,2017
7157,West_Midlands,Male,Separated_after_marrying,Conservative,2,No_religion,British,BLACK,2017
7160,South_East,Female,Married,Conservative,0,No_religion,British,BLACK,2017
7162,London,Male,Married,None,2,Other_Christian,European,BLACK,2017
7165,North_West,Female,Married,Labour,2,Roman_Catholic,British,BLACK,2017
7167,London,Male,Married,Labour,1,Other_Christian,British,BLACK,2017
7168,West_Midlands,Male,Married,None,1,No_religion,English,BLACK,2017
7169,North_East,Female,Married,Conservative,2,Church_of_England,English,BLACK,2017
7170,South_East,Female,Married,Liberal_Democrat,2,No_religion,British,BLACK,2017
7171,South_West,Female,Married,Conservative,0,Other_Christian,British,BLACK,2017
7172,North_East,Female,Not_married,Labour,1,No_religion,British,BLACK,2017
7173,West_Midlands,Male,Married,None,2,Roman_Catholic,Other,BLACK,2017
7174,East_Midlands,Female,Separated_after_marrying,Labour,2,No_religion,British,BLACK,2017
7175,South_East,Male,Married,None,1,No_religion,British,BLACK,2017
7177,East_of_England,Female,Not_married,Labour,1,No_religion,British,BLACK,2017
7178,East_of_England,Female,Separated_after_marrying,Labour,1,Roman_Catholic,British,BLACK,2017
7179,East_Midlands,Female,Married,Labour,1,No_religion,English,BLACK,2017
7180,Scotland,Male,Married,Conservative,2,Other_Christian,British,BLACK,2017
7182,North_East,Female,Not_married,None,0,No_religion,English,BLACK,2017
7183,West_Midlands,Male,Married,Conservative,0,Other_Christian,English,BLACK,2017
7185,Wales,Female,Not_married,Labour,0,No_religion,British,BLACK,2017
7186,North_East,Male,Not_married,None,2,No_religion,British,BLACK,2017
7189,Yorkshire_and_The_Humber,Female,Married,Conservative,2,No_religion,British,BLACK,2017
7191,South_East,Male,Married,Conservative,0,No_religion,English,BLACK,2017
7193,East_Midlands,Male,Married,Conservative,2,Church_of_England,English,BLACK,2017
7195,East_Midlands,Male,Not_married,Labour,2,No_religion,English,BLACK,2017
7197,Yorkshire_and_The_Humber,Male,Not_married,Conservative,2,No_religion,British,BLACK,2017
7200,Yorkshire_and_The_Humber,Male,Married,Green_Party,0,No_religion,English,BLACK,2017
7201,East_Midlands,Female,Married,Labour,0,No_religion,English,BLACK,2017
7202,North_West,Male,Separated_after_marrying,None,0,No_religion,British,BLACK,2017
7203,East_Midlands,Male,Not_married,Conservative,0,Church_of_England,English,BLACK,2017
7204,London,Female,Widowed,Conservative,2,Church_of_England,British,BLACK,2017
7206,South_East,Male,Separated_after_marrying,Labour,1,No_religion,Scottish,BLACK,2017
7207,South_East,Female,Not_married,Labour,2,No_religion,English,BLACK,2017
7208,North_West,Female,Married,Conservative,0,Church_of_England,British,BLACK,2017
7209,North_West,Male,Separated_after_marrying,Conservative,0,Other_Christian,English,BLACK,2017
7210,East_of_England,Female,Married,Conservative,0,Roman_Catholic,British,BLACK,2017
7212,East_of_England,Female,Married,Conservative,0,Other_Christian,English,BLACK,2017
7214,East_of_England,Female,Living_as_married,None,2,No_religion,British,BLACK,2017
7215,North_East,Male,Married,Conservative,2,Other_Christian,British,BLACK,2017
7216,London,Male,Not_married,Liberal_Democrat,0,No_religion,English,BLACK,2017
7217,Scotland,Female,Widowed,None,2,Roman_Catholic,Scottish,BLACK,2017
7218,North_West,Female,Married,Conservative,2,Church_of_England,British,BLACK,2017
7219,Wales,Female,Separated_after_marrying,Labour,2,No_religion,Welsh,BLACK,2017
7220,South_East,Male,Married,Labour,1,Other_Christian,British,BLACK,2017
7221,North_West,Female,Widowed,Labour,2,Church_of_England,English,BLACK,2017
7222,East_of_England,Male,Separated_after_marrying,Conservative,2,Other_Christian,British,BLACK,2017
7224,North_West,Male,Married,other,0,Non_Christian,European,ASIAN,2017
7225,South_West,Female,Married,Conservative,2,Church_of_England,British,BLACK,2017
7226,Wales,Male,Married,None,0,Other_Christian,Welsh,BLACK,2017
7227,Yorkshire_and_The_Humber,Female,Married,Labour,1,Roman_Catholic,European,BLACK,2017
7229,North_West,Female,Separated_after_marrying,None,0,Roman_Catholic,British,BLACK,2017
7231,Scotland,Male,Married,Scottish_National_Party,2,No_religion,Scottish,BLACK,2017
7232,North_West,Male,Not_married,Labour,2,Church_of_England,British,BLACK,2017
7233,South_West,Male,Separated_after_marrying,UKIP,0,No_religion,English,BLACK,2017
7234,West_Midlands,Female,Separated_after_marrying,Conservative,2,No_religion,British,BLACK,2017
7235,East_of_England,Female,Married,Conservative,2,No_religion,British,BLACK,2017
7236,South_East,Female,Living_as_married,Labour,0,No_religion,British,BLACK,2017
7237,South_West,Male,Not_married,Labour,2,Other_Christian,British,BLACK,2017
7238,South_East,Female,Married,Conservative,2,Church_of_England,British,BLACK,2017
7239,South_West,Female,Living_as_married,Labour,2,Church_of_England,British,BLACK,2017
7240,Yorkshire_and_The_Humber,Male,Married,Labour,0,Church_of_England,English,BLACK,2017
7241,South_East,Male,Married,Conservative,0,Church_of_England,British,BLACK,2017
7242,East_Midlands,Female,Separated_after_marrying,Labour,0,Church_of_England,English,BLACK,2017
7243,East_of_England,Male,Living_as_married,Labour,2,No_religion,British,BLACK,2017
7244,East_of_England,Male,Separated_after_marrying,UKIP,2,No_religion,British,BLACK,2017
7245,Wales,Female,Living_as_married,None,0,No_religion,British,BLACK,2017
7247,South_West,Male,Married,Liberal_Democrat,1,No_religion,British,ASIAN,2017
7249,North_West,Female,Not_married,Labour,0,No_religion,British,BLACK,2017
7250,East_of_England,Female,Not_married,Labour,2,Church_of_England,British,BLACK,2017
7251,Yorkshire_and_The_Humber,Female,Separated_after_marrying,UKIP,2,No_religion,English,BLACK,2017
7253,Scotland,Male,Married,Conservative,0,No_religion,British,BLACK,2017
7255,South_East,Female,Not_married,Liberal_Democrat,2,Other_Christian,British,BLACK,2017
7256,West_Midlands,Female,Living_as_married,None,0,Other_Christian,Other,BLACK,2017
7257,East_of_England,Female,Widowed,Conservative,0,Church_of_England,English,BLACK,2017
7258,Scotland,Female,Not_married,Scottish_National_Party,2,Other_Christian,Scottish,BLACK,2017
7259,North_West,Male,Living_as_married,Conservative,2,Church_of_England,English,BLACK,2017
7260,East_of_England,Female,Not_married,Labour,0,Other_Christian,English,BLACK,2017
7261,Yorkshire_and_The_Humber,Male,Not_married,Conservative,2,Non_Christian,British,BLACK,2017
7262,East_Midlands,Male,Separated_after_marrying,Conservative,2,No_religion,English,WHITE,2017
7263,South_West,Male,Separated_after_marrying,Conservative,2,No_religion,British,BLACK,2017
7264,West_Midlands,Male,Married,Labour,0,Non_Christian,British,BLACK,2017
7266,North_West,Female,Married,Labour,0,Roman_Catholic,English,BLACK,2017
7269,South_East,Male,Married,Labour,0,Other_Christian,British,BLACK,2017
7270,North_West,Female,Married,Conservative,0,No_religion,English,BLACK,2017
7271,Yorkshire_and_The_Humber,Female,Widowed,Conservative,2,Church_of_England,English,BLACK,2017
7272,London,Female,Separated_after_marrying,Liberal_Democrat,2,Roman_Catholic,British,BLACK,2017
7273,West_Midlands,Female,Not_married,Green_Party,0,Church_of_England,British,BLACK,2017
7274,South_West,Female,Living_as_married,Green_Party,0,No_religion,Other,BLACK,2017
7275,South_West,Female,Married,Conservative,1,Church_of_England,English,BLACK,2017
7276,East_Midlands,Female,Married,UKIP,1,Church_of_England,English,BLACK,2017
7277,London,Male,Not_married,Labour,2,No_religion,European,BLACK,2017
7279,London,Male,Separated_after_marrying,Labour,0,Other_Christian,British,BLACK,2017
7280,London,Female,Married,Labour,0,No_religion,European,BLACK,2017
7281,North_West,Male,Widowed,Labour,1,Other_Christian,English,BLACK,2017
7282,Scotland,Female,Married,Labour,0,Other_Christian,Scottish,BLACK,2017
7285,Wales,Male,Married,Labour,0,No_religion,Welsh,BLACK,2017
7287,West_Midlands,Female,Separated_after_marrying,Labour,2,No_religion,British,BLACK,2017
7288,North_West,Female,Not_married,Labour,2,Non_Christian,British,ASIAN,2017
7291,South_East,Female,Widowed,Conservative,0,Church_of_England,English,BLACK,2017
7293,Yorkshire_and_The_Humber,Female,Married,Labour,2,No_religion,British,BLACK,2017
7294,Scotland,Male,Married,Scottish_National_Party,2,No_religion,Scottish,BLACK,2017
7296,South_East,Male,Married,Conservative,0,No_religion,British,BLACK,2017
7297,East_of_England,Female,Widowed,Liberal_Democrat,2,Roman_Catholic,English,BLACK,2017
7298,London,Male,Married,Labour,2,No_religion,English,BLACK,2017
7299,South_West,Male,Married,Labour,2,Church_of_England,British,BLACK,2017
7301,London,Female,Widowed,Labour,2,No_religion,English,BLACK,2017
7303,South_East,Female,Separated_after_marrying,Conservative,1,Church_of_England,British,BLACK,2017
7304,West_Midlands,Female,Married,None,0,No_religion,English,BLACK,2017
7307,South_West,Female,Married,Conservative,2,Church_of_England,British,BLACK,2017
7309,Wales,Female,Living_as_married,None,0,No_religion,British,BLACK,2017
7310,North_West,Female,Widowed,Conservative,0,No_religion,British,BLACK,2017
7311,West_Midlands,Female,Married,Conservative,2,No_religion,British,BLACK,2017
7312,London,Female,Married,Conservative,1,No_religion,British,BLACK,2017
7315,East_of_England,Female,Not_married,Labour,2,No_religion,English,BLACK,2017
7316,North_West,Male,Widowed,Conservative,2,No_religion,British,BLACK,2017
7317,Scotland,Female,Not_married,Labour,2,No_religion,Scottish,BLACK,2017
7319,Wales,Female,Separated_after_marrying,None,2,No_religion,Welsh,BLACK,2017
7320,East_Midlands,Female,Married,None,2,No_religion,British,BLACK,2017
7322,South_East,Female,Living_as_married,Conservative,2,No_religion,English,BLACK,2017
7323,North_West,Female,Married,Liberal_Democrat,2,No_religion,British,BLACK,2017
7324,East_of_England,Female,Married,Conservative,2,Roman_Catholic,Other,BLACK,2017
7326,East_of_England,Female,Living_as_married,Conservative,2,No_religion,English,BLACK,2017
7327,South_East,Female,Married,Labour,1,No_religion,Other,BLACK,2017
7328,North_West,Female,Not_married,Conservative,2,No_religion,British,BLACK,2017
7329,North_West,Female,Widowed,Labour,2,Roman_Catholic,English,BLACK,2017
7330,Yorkshire_and_The_Humber,Female,Separated_after_marrying,None,2,Other_Christian,English,BLACK,2017
7331,East_Midlands,Female,Widowed,Conservative,2,Church_of_England,English,BLACK,2017
7333,West_Midlands,Female,Married,Labour,1,Other_Christian,Other,BLACK,2017
7334,North_East,Female,Living_as_married,None,2,No_religion,English,BLACK,2017
7335,South_East,Male,Not_married,Labour,2,Non_Christian,Other,BLACK,2017
7337,Yorkshire_and_The_Humber,Female,Separated_after_marrying,Labour,2,Non_Christian,British,BLACK,2017
7338,South_West,Female,Married,Conservative,0,Other_Christian,English,BLACK,2017
7340,North_East,Male,Not_married,Labour,1,No_religion,British,BLACK,2017
7341,East_of_England,Male,Married,Liberal_Democrat,2,No_religion,British,BLACK,2017
7342,London,Male,Separated_after_marrying,Labour,0,No_religion,British,BLACK,2017
7345,South_East,Male,Not_married,UKIP,2,No_religion,Other,BLACK,2017
7346,Wales,Female,Married,Conservative,2,Other_Christian,British,BLACK,2017
7348,Scotland,Male,Married,Labour,2,Other_Christian,Scottish,BLACK,2017
7349,West_Midlands,Male,Married,Conservative,2,Church_of_England,English,BLACK,2017
7350,North_West,Female,Living_as_married,Conservative,0,No_religion,British,BLACK,2017
7351,East_Midlands,Female,Widowed,None,1,Church_of_England,English,BLACK,2017
7352,Yorkshire_and_The_Humber,Female,Married,other,2,Church_of_England,British,BLACK,2017
7354,Yorkshire_and_The_Humber,Female,Separated_after_marrying,Labour,2,No_religion,English,BLACK,2017
7355,South_West,Male,Separated_after_marrying,Conservative,2,No_religion,British,BLACK,2017
7357,Scotland,Female,Not_married,Conservative,0,Other_Christian,British,BLACK,2017
7358,North_East,Male,Separated_after_marrying,Labour,0,No_religion,British,BLACK,2017
7360,South_West,Male,Living_as_married,Conservative,2,No_religion,English,BLACK,2017
7361,East_Midlands,Male,Married,Conservative,2,No_religion,English,BLACK,2017
7363,North_West,Male,Married,Labour,2,Non_Christian,British,BLACK,2017
7364,East_Midlands,Male,Married,Labour,2,No_religion,English,BLACK,2017
7366,East_of_England,Female,Not_married,Labour,0,No_religion,English,BLACK,2017
7368,Yorkshire_and_The_Humber,Male,Married,Conservative,2,No_religion,British,BLACK,2017
7369,South_East,Male,Married,Labour,0,No_religion,European,BLACK,2017
7374,Yorkshire_and_The_Humber,Male,Separated_after_marrying,Labour,2,No_religion,English,BLACK,2017
7376,East_Midlands,Female,Married,Labour,0,No_religion,English,BLACK,2017
7377,South_West,Male,Not_married,Conservative,2,No_religion,English,BLACK,2017
7378,South_West,Female,Living_as_married,Conservative,2,No_religion,British,BLACK,2017
7380,North_West,Male,Not_married,Conservative,2,Church_of_England,English,BLACK,2017
7381,Wales,Female,Married,None,0,No_religion,Welsh,BLACK,2017
7382,Yorkshire_and_The_Humber,Female,Married,Labour,0,Other_Christian,English,BLACK,2017
7383,South_East,Female,Married,Conservative,2,Other_Christian,English,BLACK,2017
7385,North_East,Female,Married,Labour,0,Other_Christian,Scottish,BLACK,2017
7386,South_East,Female,Widowed,None,2,No_religion,British,BLACK,2017
7387,South_West,Female,Married,None,0,No_religion,English,BLACK,2017
7388,South_East,Female,Living_as_married,None,0,No_religion,English,BLACK,2017
7390,North_West,Female,Married,Conservative,2,Other_Christian,English,BLACK,2017
7392,Yorkshire_and_The_Humber,Male,Not_married,Labour,0,No_religion,British,BLACK,2017
7394,West_Midlands,Male,Married,Conservative,2,No_religion,English,BLACK,2017
7395,London,Male,Separated_after_marrying,Conservative,0,Church_of_England,English,BLACK,2017
7399,London,Female,Widowed,Conservative,2,Church_of_England,English,BLACK,2017
7400,North_East,Female,Married,Labour,2,No_religion,English,BLACK,2017
7401,Scotland,Female,Married,Labour,2,No_religion,Scottish,ASIAN,2017
7402,South_East,Female,Not_married,Labour,0,No_religion,British,BLACK,2017
7404,North_West,Male,Married,Conservative,2,Roman_Catholic,Other,BLACK,2017
7407,South_West,Male,Married,UKIP,0,Church_of_England,English,BLACK,2017
7410,East_Midlands,Female,Widowed,Liberal_Democrat,0,Other_Christian,English,BLACK,2017
7411,Wales,Male,Married,Plaid_Cymru,2,No_religion,Welsh,BLACK,2017
7412,South_West,Female,Married,Conservative,2,No_religion,English,BLACK,2017
7413,Yorkshire_and_The_Humber,Male,Not_married,Conservative,2,Other_Christian,British,BLACK,2017
7414,London,Female,Not_married,Labour,1,Roman_Catholic,British,BLACK,2017
7415,London,Female,Living_as_married,Liberal_Democrat,2,No_religion,British,BLACK,2017
7417,South_West,Female,Not_married,Green_Party,0,Church_of_England,British,BLACK,2017
7418,North_West,Female,Not_married,Labour,2,Other_Christian,English,BLACK,2017
7419,South_East,Male,Living_as_married,Labour,2,No_religion,English,BLACK,2017
7420,Scotland,Female,Separated_after_marrying,Labour,2,No_religion,Scottish,BLACK,2017
7421,East_of_England,Female,Married,Labour,2,No_religion,Other,BLACK,2017
7423,South_East,Female,Separated_after_marrying,None,1,No_religion,British,BLACK,2017
7424,North_East,Male,Married,Labour,0,No_religion,English,BLACK,2017
7426,South_West,Female,Married,Labour,0,No_religion,British,BLACK,2017
7427,Wales,Female,Widowed,Labour,2,No_religion,Welsh,BLACK,2017
7428,East_Midlands,Male,Married,None,1,No_religion,English,BLACK,2017
7429,West_Midlands,Male,Married,Labour,0,No_religion,English,BLACK,2017
